Godina_od,Godina_do,Zbirka,Podzbirka,Pesna_Ime,Pesna_mk,V_mean,A_mean,D_mean,Neutral_word_ratio,Positive_word_ratio,Negative_word_ratio,Anger_word_ratio,Anger_mean_intensity,Anticipation_word_ratio,Anticipation_mean_intensity,Disgust_word_ration,Disgust_mean_intensity,Fear_word_ratio,Fear_mean_intensity,Joy_word_ratio,Joy_mean_intensity,Sadness_word_ratio,Sadness_mean_intensity,Surprise_word_ratio,Surprise_mean_intensity,Trust_word_ratio,Trust_mean_intensity
1945,1945,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА,4,"4.
Кај мостот тука засилен бој се врза,
падна од дрвјата снегот, зашчека митралез.
Запеа куршум немирна песна и брза,
пукот од бомбите ’рзна. Зачкрта со бес
ножот од мините по срчата небна.
И кога зад мост над градот чад се крена,
и пожар вивна и денот се стемна,
на бегство веќе Немецот се спрема,
пиштат улиците,
ужаси гласат!
На јуриш тогаш минат
борците,
ударниците,
мостот да го спасат!
И загрготе пукот,
од железо чкрт,
куршуми в река се сипат –
во болка таа се витка,
разлава лутата смрт.
Но залудно е сè!
Се кикоти скришно под мост динамит,
ужасен пукот просторот го глуши,
се крши мостот и мртов се руши...",0.40057142857142863,0.5850476190476191,0.4698571428571429,0.2857142857142857,0.047619047619047616,0.38095238095238093,0.19047619047619047,0.62075,0.14285714285714285,0.466,0.19047619047619047,0.44725000000000004,0.2857142857142857,0.6318333333333334,0.14285714285714285,0.4406666666666667,0.2857142857142857,0.4705,0.047619047619047616,0.578,0.047619047619047616,0.398
1945,1945,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА,5,"5.
Но еве веќе работа зборна
кај мостот јачи. Викот
и прав се крева. Гори
на сонце челикот.
Во размав казмите светат.
Работат мајстори, обгарена лика,
работи тука младинска чета!
Чука чеканот,
железото чкрта,
размава раце великанот кран,
наоколу се врти
намрштен.
Пиштат шините
под швајс-машините,
искра прска.
Мостот се гради. Станува веќе
небаре болник од болничен одар.
Исправа железни плеќи,
протега раце над водата.",0.5919090909090909,0.5042727272727272,0.5305454545454545,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.0,0.0,0.18181818181818182,0.4645,0.0,0.0,0.0,0.0,0.18181818181818182,0.4215,0.0,0.0,0.18181818181818182,0.26949999999999996,0.09090909090909091,0.438
1945,1945,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА,СКАЗНАТА НА СТАРИОТ МАЈСТОР,"СКАЗНАТА НА СТАРИОТ МАЈСТОР
„Мајстори, чујте за син ми сказна,
и вие чујте, синковци млади!
За него тажи душава празна,
за него болка ми кине гради...
Го думам како остана сирак,
во лулка уште, млад сокол сам.
Како сум тиштел, како сум збирал
за да го гледам, јас еден знам.
На мојве раце детето расна,
му бев јас татко грижен и строг
а како мајка се молев гласно
да ми го спасе од болест бог.
Го думам арно во спомен дален
првното запче, и збор, и ôд.
Но како еден до друг сме спале –
остана болка во споменот ...
Спиеше тио јунакот мој,
насмеал мило усте во сонот,
но пуста беше темната ноќ
за татко му од мака гонет.
Јас лежев скинат без капка моќ
и жежок сврдел длабеше в ум,
се вртев тешко на кревет тврд,
и слушав в уши од ужас шум,
и сам ја сакав својата смрт.
Зашто ме дари со мака светот,
да бидам страден за корка леб,
да биде гладно моето дете,
и кровот урнат и огнот слеп.
И мојот Божик да биде тажен,
да дреме беда на мојот кат,
а јас да нема со поглед влажен
да сетам радост никој пат.
Аргатска живот ко лута змија
да дроби снага, лика да пија.
И често така чудно ми беше
за сонот сладок на синот мој,
со тиок усмев како се смешка
в детински сништа заигран тој.
Ме топли драго снагата мала,
ме гали здивот, со жар ме пече,
и ми е чудно, и ми е жално
и јадри солзи без запир течат.
Израсна син ми, бор вишен стана,
му светна в очи на машкост пламен;
се стемна чело во младост рана,
и тврда мисла се спушти таму.
Низ борба нему му мина патот,
го мачи в затвор душман без грев.
Се силев залуд јас да го сфатам,
тој беше сокол, јас робјаш бев!
А кога кај нас повик се крена
да стане народ во крвав бој,
во шумна гора со прва смена
се крена тогај и синот мој!
Три лути зими, три лисни лета
со пушка в раце тој мина в страд,
и вивна светот тој кај што шета
со одбор чета низ смрт и глад.
Низ дим и пламен сив сокол лета
без леки крилје да жижне смад,
ни куршум свирнат од злоба клета
го стигна него во полет млад.
А кога мина година трета
и веќе душман бегаше в јад,
кај мостот овде, на смртта ветен,
тој падна мртов крај роден град.
Тој падна мртов од рака гнасна,
тој тука проли црвена крв,
и заден поглед му тука згасна
ко ѕвезда јасна зад темен врв.
Јас саноќ чекав да чујам чекор,
да тропне син ми на мојот трем,
но ноќта беше глува и мека,
и екот замрен и патот нем.
Го најдов дента кај мостов сразен,
со други сокли во дружна смрт.
Му беше чудно косата мазна,
ја галев долго со дланов тврд.
И после закоп низ градот мина,
одеше народ, пееше хор:
Нека се слави што јунак згина
за својот народ, извишен бор...
И тогаш нешто ме фати, крена,
се напна силно мојата град,
и божем светов друг свет го смена, –
и капна солза за први пат.
Не болка, чудо ми откри таја,
за ошто копнел јунакот мој,
тоа што секи борец го знае
кога во смртта тргнува тој,
тоа што секи човек го таи
длабоко в срце – најубав дар,
но место пожар да вивне сјаен,
што тлее често – запретан жар.
Слобода – толку што сум се мачел,
што значи разбрав тој чуден збор.
А беше закоп. Над гробот мрачен
стоеше народ, пееше хор.
И тогај реков: Мој сине, збогум,
да ти е лека земјата ладна!
За вечен спомен ќе го кренам
мостот во младост каде што падна!
Мајстори, вие имате чеда,
почујте татков зарек и клетва,
младичи, син ми во вас го гледам,
негова тврдост в очи ви светка:
Да прегне секи. Треба да се гради
мостот! Челик тврд нека пишти!
Крв в темел легна. А таква зграда
ни век ја руши, ни бура ја ништи!“",0.5006942675159236,0.48487261146496824,0.5001719745222931,0.39490445859872614,0.1464968152866242,0.21656050955414013,0.1337579617834395,0.526952380952381,0.12738853503184713,0.4676999999999999,0.12738853503184713,0.45359999999999995,0.1592356687898089,0.5098,0.15286624203821655,0.41720833333333335,0.20382165605095542,0.5060625000000001,0.08280254777070063,0.45069230769230767,0.12738853503184713,0.5352
1945,1945,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА,7,"7.
Готов е мостот!
Убавец бодер!
Наутро рано од сон се буди,
протега лак по лак.
Наутро чуден гостин му иде
од модер простор преку ридје,
сонцето – единак!
Сонцето голичко в река скака,
брвнува сето од лад и свежест,
на дно се нурка, плива и шлака,
а мостот фрла од сенка мрежа
и да го фане во неа сака.
Вода се плиска, роса се блиска,
смеа се гласи од бисер јасен,
над река трепка божилак ...
И тогаш
тајно
по шините
далечен трепет се носи,
нечуен
стишен
лек.
Стине
и трпне
од немир мостот!
Морници слатки го лазат.
Премира.
Чека ...
Одеднаш
радосен вик
ја раскина
тишината!
Горе
зад полегат рид
изрипа
машината!
Молскотен поглед
на мостот
метна.
Зеде здив,
прилегна
закопа,
за’ржа
и летна –
надолу се урна,
ги цепи шините,
бурно
ги сече кривините,
напина гради,
ширина граба,
збива,
бодина,
лета,
размава
развева грива!
И ете ја пред мостот.
Шири раце тој!
Со пискот
на гради
му се фрла,
го пали
со здив,
го гали,
го свива,
го стега
в железен преграб,
заглушит,
бурен.
Само за миг.
И веќе напред
в ширина јури,
јури
со победен вик!
Ој напред, напред!
Крај нема полетот!
Лудува земјата,
разлава полето,
пука
далечен глед!",0.5629361702127657,0.4384680851063829,0.4972340425531916,0.6170212765957447,0.1702127659574468,0.0425531914893617,0.02127659574468085,0.672,0.1276595744680851,0.4764999999999999,0.0425531914893617,0.7345,0.0851063829787234,0.48050000000000004,0.10638297872340426,0.54,0.06382978723404255,0.4423333333333333,0.0851063829787234,0.5469999999999999,0.0851063829787234,0.51375
1948,1948,ЗЕМЈАТА И ЉУБОВТА (1948),ЗЕМЈАТА И ЉУБОВТА (1948),ТЕШКОТО,"ТЕШКОТО
О тешкото! Сурли штом диво ќе писнат,
штом тапан ќе грмне со подземен екот –
во градиве зошто жал лута ме стиска,
во очиве зошто навирува река
и зошто ми иде да плачам ко дете,
да превијам раце, да прекријам лик –
та гризам јас усни, стегам срце клето,
да не пушти вик.
О тешкото! Старци излегуват еве,
на чело им мисла, во очи им влага
и првиот чекор по меката трева
е мирен и бавен, со здржана тага.
Но ’рзнува тапан и писок се крева
и молнија светнува во секој глед,
и напред се пушта, се стрелка, се слева
стегнатиот ред.
До старците момци се фаќаат скокум;
не издржа срце – сив сокол во клетка,
не издржа пламен жив потулен в око,
не издржа младост што сака да летне!
Се залула оро! Се заврте земја,
и чиниш – се корне стресениот век,
и околу трпнат ридиштата темни
и враќаат ек.
И божем се врасло кипнатово оро
со исконска сила за земјава наша
и во него шуми на реките зборот,
и во него рика див ветер и страшен
и во него шепнат узреани житја
и вечерен мирис се разлева тих,
и земјата дише во пролетна ситост
со запален здив.
И душата, чиниш, на родот мој мачен
во тешково оро се уткала сета –
век по век што трупал сè попуст и мрачен
од крвава болка, од робија клета,
век по век што нижел од корава мисла
за радосна челад, за слободен свет,
од песна – за љубов што гине со пискот
ко жерав во лет.
О тешкото! Кога во молк да те гледам,
на очиве магла ми напаѓа сура,
и одеднаш – в бескрај се растега редот
и ридја се губат в пустелија штура –
и еве кај иде од маглата матна
сè сенка до сенка, сè еден до друг –
во бескрајно оро син оди по татка,
по деда си – внук.
Времињата мрачни се нивното поле,
и нивната свирка – на прангите ѕвекот,
а главите им се наведени доле,
и покроце врват – сè чекор по чекор.
О времиња, што ве в мрак родот мој минал,
кој збор ќе ми најде за вашата стрв?!
Кој збор ќе ми најде за ужасот зинат
над пустош и крв?!
Кој број ќе ми каже на лутите рани,
на пламнати ноќи, на пеплишта пусти,
кој на срце болки ќе изреди збрани,
и на очи солзи, и клетви на усти?
О тешкото! Синџир ти беше на робја,
од калеши моми и невести ред,
со врзани раце во плен што ги погнал
насилникот клет.
О тешкото! Синџир ти беше на робја,
дур не стана народ во листена гора,
сè дури со јадот од векови собран
не поведе бујно, бунтовничко оро!
Се залула танец низ крвје и огон,
и повик се зачу и грмеж во чад –
те разнесе сегде бунтовната нога
по родниот кат.
О тешкото! Сега по нашите села
во слобода првпат штом оро ќе сретам,
зар чудно е – солза да потече врела,
зар чудно е – жалба јас в срце да сетам?!
Од вековно ропство, мој народе, идеш
но носиш ти в раце дар златен и пој.
Пченицата твоја триж плодна ќе биде,
и животот твој!",0.47985869565217387,0.47631521739130434,0.4739999999999998,0.41304347826086957,0.09782608695652174,0.15217391304347827,0.11956521739130435,0.4544545454545455,0.11956521739130435,0.43954545454545446,0.07608695652173914,0.384,0.13043478260869565,0.57425,0.16304347826086957,0.4466,0.13043478260869565,0.5134166666666667,0.07608695652173914,0.44428571428571423,0.11956521739130435,0.49927272727272726
1948,1948,ЗЕМЈАТА И ЉУБОВТА (1948),ЗЕМЈАТА И ЉУБОВТА (1948),1,"1.
Бел трендафил – ти за мене цутиш,
и ти, моме, мое ќе ми бидиш!
Ти си, младост, за да се радувам,
малој моме за да те милувам!",0.5633333333333334,0.5099999999999999,0.4843333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5315,0.0,0.0,0.0,0.0,0.0,0.0
1948,1948,ЗЕМЈАТА И ЉУБОВТА (1948),ЗЕМЈАТА И ЉУБОВТА (1948),2,"2.
Молчи, молчи, кутро срце!
дури среќно да ми бидиш,
по апцани, по зандани
многу маки ти ќе видиш.",0.5614,0.44000000000000006,0.45920000000000005,0.4,0.2,0.2,0.2,0.885,0.0,0.0,0.0,0.0,0.2,0.806,0.4,0.7345,0.2,0.828,0.0,0.0,0.0,0.0
1948,1948,ЗЕМЈАТА И ЉУБОВТА (1948),ЗЕМЈАТА И ЉУБОВТА (1948),3,"3.
Сношти жално низ темнина
јаор дрво шумеше.
Само легнав, сам си заспав,
ми се сони чуден сон.
Ми се сони темна магла,
во маглата до два сокла,
од крилје се бисер рони.
Кажи, мајко, стара мајко,
каков показ е?
– Тешка коба, судна мака
коби, сину, твојот сон:
темна магла – темен зандан,
до два сокла – до два брата,
дробен бисер – ситен синџир.",0.43925000000000003,0.4061875,0.3860625,0.375,0.125,0.25,0.0625,0.227,0.1875,0.39599999999999996,0.1875,0.3646666666666667,0.375,0.4481666666666666,0.25,0.41525,0.375,0.4746666666666666,0.125,0.33199999999999996,0.1875,0.4793333333333334
1948,1948,ЗЕМЈАТА И ЉУБОВТА (1948),ЗЕМЈАТА И ЉУБОВТА (1948),4,"4.
Лудо лежи во зандана,
тешки пранги на нозете,
дробен синџир на рацете.
Никој не иди
лудо да види,
таго ле!
Утре рано ќе отворат,
лудо младо да заберат,
лудо младо dа загубат.
Никој не гласи
лудо да спаси,
таго ле!",0.35361538461538455,0.5386923076923077,0.40484615384615386,0.23076923076923078,0.07692307692307693,0.5384615384615384,0.46153846153846156,0.6228333333333333,0.23076923076923078,0.578,0.0,0.0,0.6153846153846154,0.554625,0.07692307692307693,0.2,0.07692307692307693,0.704,0.07692307692307693,0.547,0.07692307692307693,0.531
1948,1948,ЗЕМЈАТА И ЉУБОВТА (1948),ЗЕМЈАТА И ЉУБОВТА (1948),5,"5.
Гарване море, црно пиле де!
Лоша коба кобиш, црни гласје носиш.",0.622,0.5406666666666666,0.37433333333333335,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,1948,ЗЕМЈАТА И ЉУБОВТА (1948),ЗЕМЈАТА И ЉУБОВТА (1948),6,"6.
Многу жал ми падна, многу црна мака,
за твојата младост дека загина.
Силно момче беше, силно срце в гради,
не истрпе срце ропство да го јади!
Ти нарами пушка, одбор чета собра
и планина вати гора зелена.
Те издемна душман, во злоба утаен.
За отплата вика гробот твој незнаен!",0.495764705882353,0.5839411764705883,0.5408823529411765,0.23529411764705882,0.23529411764705882,0.4117647058823529,0.17647058823529413,0.548,0.11764705882352941,0.41800000000000004,0.17647058823529413,0.4346666666666667,0.17647058823529413,0.5053333333333334,0.23529411764705882,0.37025,0.23529411764705882,0.42075,0.0,0.0,0.058823529411764705,0.359
1948,1948,ЗЕМЈАТА И ЉУБОВТА (1948),ЗЕМЈАТА И ЉУБОВТА (1948),7,"7.
Крени се, Гоце војвода,
доста си трпел неправди!
Тебе те чека гората,
тебе те пека полето;
на нива мачни селани,
клетите робје в зандани.
Крени се, сину народен,
поведи народ поробен!
Да ни е пролет пролетта,
да ни е наше полето,
да ни се мили селата,
да ни е радост челадта!",0.5692499999999999,0.5830000000000001,0.6065,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0
1948,1948,ЗЕМЈАТА И ЉУБОВТА (1948),ЗЕМЈАТА И ЉУБОВТА (1948),ПЕСНАТА,"ПЕСНАТА
Запеј ја, мнуче, запеј ја
песната Стојановата,
песната јунаковата, –
каде бил Стојан, кај минал,
кај одел Стојан партизан,
како е Стојан загинал
од тие клети фашисти.
Не можам, дедо, да пеам
песна за син ти Стојана –
каде бил Стојан, кај минал,
кај одел Стојан партизан,
како е Стојан загинал –
зашто си многу жалослив.
Кога ќе песна запеам,
крвај ќе солзи пророниш
и мене ќе ме нажалиш.
Запеј ја, мнуче, запеј ја
песната Стојановата.
Гламна е срце татково,
солзата роса од небо.
Кога ќе песна запееш,
роса ми роси на срце –
заш ми е мило за него,
за неговото јунаство,
заш не е Стојан загинат
на тланик дома седејќи,
туку е Стојан загинат
крвава борба водејќи:
последен куршум исфрлил,
последен душман умерил,
последна песна испеал –
така е Стојан загинал.",0.5826428571428571,0.4513571428571428,0.5283571428571429,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.453,0.35714285714285715,0.4072,0.0,0.0,0.07142857142857142,0.719,0.2857142857142857,0.6085,0.14285714285714285,0.5335,0.0,0.0,0.07142857142857142,0.68
1948,1948,ЗЕМЈАТА И ЉУБОВТА (1948),ЗЕМЈАТА И ЉУБОВТА (1948),ПИСМО,"ПИСМО
Ти за цел живот мене
најарен другар ми си –
детството штом ќе го спомнам,
јас тогаш за тебе мислам.
Игрите едни ни беа
и едни дните бели,
дури не дојде денот
и деца нас нè дели.
Далеку еден од други,
идеа писма често –
но само едно го думам
ко звук од полноќна песна.
И кога првпат го четов,
непознат оган ме згоре –
ми беше блиско а чудно,
и нов ми звучеше зборот:
„Јас сакам секогаш тебе
мил другар да те сретам.
Затоа работи и ти
да стане поубав светов“.
Друже, да знаев тогаш
дека во борба ќе згаснеш,
на зборот твој би ја сетил
силата дивна и јасна.
Јас после често сум паѓал,
јас немав срце крепко,
но пак сум наоѓал сили
сонцето да го сретам.
И кога в мрак сум тонел
– не можам просто да мислам! –
о колку страшно ми ѕвонел
зборот од твоето писмо.
Не. Нема да ја скршам
твојата силна клетва.
Јас ќе се борам, друже,
да стане поубав светов.
Ти не си за мене мртов.
Ти в спомен живееш свиден.
И дури денеска можам
твој верен другар да бидам.",0.5667714285714286,0.4699142857142858,0.5163714285714286,0.4,0.17142857142857143,0.11428571428571428,0.08571428571428572,0.556,0.2571428571428571,0.3802222222222222,0.05714285714285714,0.387,0.11428571428571428,0.5117499999999999,0.22857142857142856,0.375875,0.17142857142857143,0.5266666666666667,0.05714285714285714,0.477,0.22857142857142856,0.5175000000000001
1948,1948,ЗЕМЈАТА И ЉУБОВТА (1948),ЗЕМЈАТА И ЉУБОВТА (1948),НА ГРАНИЦА,"НА ГРАНИЦА
Езероно ти го виде:
граница го на две дели.
Но кој бранот би го запрел
открај накрај да не иде,
да не шири крилје бели!
На другион рид се гледа
кралска круна од камења.
Бурандар ја неа редел –
нека знае секој еден,
одавде е кралска земја.
Наше поле сонце свети
а во Грчко облак паднал.
Житјата се таму жални
и дрвјата молчат клети
на грчката земја страдна.
Таму ноќта страшна лази,
таму ноќе села горат.
Житјата ги крвник гази,
крвник прави грозен празник,
коли, беси, пали по ред.
Пак се полнат занданите,
наши браќа во нив гинат.
Лемна ноќ ги голта дните,
тлеат луѓе в пранги свити,
в Беаз-куле, во гроб зинат.
Пече, тишти в срце рана!
Нема веќе тука умир.
Та со пушка народ стана
и напреку гора фана,
што за тешка борба шуми.
По селата војска врви,
Македонец и Грк рамно.
Нека врагот страв го здрви,
нека падне в матни крви
тронот негов, тронот срамен!
Езероно ти го виде:
граница го среде дели.
Но кој бранот ќе го запре
од брег на брег да не иде,
да не шири крилје бели!
А кој бедем ќе го скроти
на народот бранот бурен,
и кој ќе му стане спротив
кога народ ќе се сплоти
тиранството да го урне!",0.5182571428571427,0.4848857142857143,0.5099428571428571,0.5714285714285714,0.08571428571428572,0.3142857142857143,0.17142857142857143,0.47783333333333333,0.14285714285714285,0.47640000000000005,0.02857142857142857,0.586,0.2,0.5569999999999999,0.11428571428571428,0.44150000000000006,0.14285714285714285,0.5562,0.08571428571428572,0.43766666666666665,0.05714285714285714,0.41800000000000004
