Godina_od,Godina_do,Zbirka,Podzbirka,Pesna_Ime,Pesna_mk,V_mean,A_mean,D_mean,Neutral_word_ratio,Positive_word_ratio,Negative_word_ratio,Anger_word_ratio,Anger_mean_intensity,Anticipation_word_ratio,Anticipation_mean_intensity,Disgust_word_ration,Disgust_mean_intensity,Fear_word_ratio,Fear_mean_intensity,Joy_word_ratio,Joy_mean_intensity,Sadness_word_ratio,Sadness_mean_intensity,Surprise_word_ratio,Surprise_mean_intensity,Trust_word_ratio,Trust_mean_intensity
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,МОЛИТВА,"МОЛИТВА
Девојче занесен што му се молам,
мртвите вечери што ми го знâт,
о колку слатка шедбата беше
со него далеку по темен пат.
А сега болен јас му се молам
на ликот в сништа што ми се вкрал,
веселба јасна, веселба јасна
ил црна мака да би ми дал.
Ил црна мака, само да ѕуни
музика в срце, в бескраен шир.
... Но место песна влегува в срце
некаков смрзнат, безвучен мир.
И ти се губиш печална, зашто
угасна љубов во крвав свет.
Наутро болен од сон ме буди
гарванско јато во стрвен лет.",0.5325666666666667,0.567,0.5086666666666667,0.43333333333333335,0.16666666666666666,0.36666666666666664,0.16666666666666666,0.44959999999999994,0.26666666666666666,0.4306250000000001,0.16666666666666666,0.49219999999999997,0.23333333333333334,0.44885714285714284,0.4,0.5449166666666667,0.5,0.493,0.16666666666666666,0.37320000000000003,0.23333333333333334,0.47557142857142853
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ШУМ,"ШУМ
Почини, немирна душо,
не блуди в приквечер бледна,
во есенска.
Листот е попаднат веќе,
и ако шум се слуша,
шум е од тага една,
од есенска.",0.4258571428571428,0.4188571428571429,0.3972857142857143,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.27399999999999997,0.14285714285714285,0.065,0.14285714285714285,0.844,0.0,0.0,0.2857142857142857,0.418
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ЕСЕНСКО УТРО,"ЕСЕНСКО УТРО
Урнати селски гробишта,
ни крст – само влажни камари,
и над нив круша горничка
– на ветрот распната –
плаче со сите тајни дамари.
Темно и кално.
По штура скрка магли газат.
Зад нив
цапалки
вода наполнети
тунат во црвеницата.",0.4024,0.4126,0.3472,0.2,0.0,0.4,0.2,0.6375,0.1,0.414,0.1,0.578,0.3,0.446,0.1,0.25,0.7,0.3977142857142857,0.0,0.0,0.0,0.0
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,СМРТНА ПЕСНА,"СМРТНА ПЕСНА
Pосвеtена на Н. Ваpцаров
Да те изнесат надвор
во стресен, истинат мрак –
дош тура засилен надвор
и нешто шуми надвор
во стресен, истинат мрак.
Мирно да поминеш сам
пред окрвавено зло,
ако си спомниш нешто
веднаш забóрај го.
Умира секој вик
нечуен в темнина
и твојот смртен вик
нечуен загина.",0.3631428571428571,0.5843809523809524,0.43633333333333335,0.19047619047619047,0.09523809523809523,0.42857142857142855,0.09523809523809523,0.426,0.23809523809523808,0.4124,0.19047619047619047,0.44325000000000003,0.3333333333333333,0.443,0.23809523809523808,0.33120000000000005,0.38095238095238093,0.6145,0.0,0.0,0.09523809523809523,0.469
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ПОЛНОЌ,"ПОЛНОЌ
Загубен жерав в бескраен мрак,
– в бескрај се гласи самотен вик,
самотен вик –
од ветрот скршен, пред мразни зори,
уморни крилја тој ќе склопи
и ќе доврши незнаен пат.
В бескрај се гласи самотен вик
над мртов град,
самотен вик...
О дали има будно срце
тагата само, и ништо друго,
бескраен само да сети јад –
над мразно поле низ темница
пискот на сама, ранета птица?",0.48547368421052645,0.43894736842105264,0.47631578947368425,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.05263157894736842,0.359,0.10526315789473684,0.4535,0.0,0.0,0.10526315789473684,0.5935,0.21052631578947367,0.33075,0.2631578947368421,0.6298,0.05263157894736842,0.211,0.42105263157894735,0.461125
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,СОН,"СОН
Јас сакам да те знам
проѕирна, далечна, мила:
од коприна те ткам,
од јасна ѕвездена свила.
И ти во искреста игра
со виор и сињак, сен и светлина
минеш низ приказен крај,
ти бледо чедо месечинско
минеш низ приказен крај,
и како далечен, и како трепетен,
како радосен ѕвон
ѕуниш во мојот сон.
Јас сакам да те знам
проѕирна, далечна, мила:
од коприна те ткам,
од јасна ѕвездена свила.",0.5873888888888888,0.4516111111111113,0.4425,0.5,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.821,0.1111111111111111,0.523,0.05555555555555555,0.469,0.05555555555555555,0.312,0.2777777777777778,0.48419999999999996,0.1111111111111111,0.202,0.0,0.0,0.2222222222222222,0.508
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ПЕСНА ЗА МАСЛИНКИТЕ,"ПЕСНА ЗА МАСЛИНКИТЕ
Си тече реката –
никому не му е жал
дека општината ги исече маслинките
над вода молкум наведени.
Јас помнам зора:
беше тиок час
кога човек чудно нешто чека
– оздрави ме, зоро рујна! –
и пак
со задуман болскот секнаа ѕвездите горе,
далечно сè ми стана,
светлина, мрак.
Само маслинките тогаш
сами над смирна река
шумеа утеха мека.",0.537608695652174,0.3597391304347827,0.4330434782608696,0.6086956521739131,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.572,0.21739130434782608,0.46259999999999996,0.043478260869565216,0.266,0.043478260869565216,0.178,0.17391304347826086,0.34225,0.17391304347826086,0.39325,0.13043478260869565,0.29966666666666664,0.17391304347826086,0.42000000000000004
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ПРОШТАЛНА ПЕСНА,"ПРОШТАЛНА ПЕСНА
Јужи...
И слушаш забрзан шепот
топол и благ,
пролетни водје, црни водје
шумолат в мрак
и капат стреи немирна песна:
тике-так!
Пролетни водје, црни водје
шепотат тажен разговор:
„Сиротно лудо, многу ќе пати!
Утре ќе тргне в далечен крај,
другиден бездриѓан стројник ќе прати
срцето таа ќе му го дај...“
Слушаш – шумолат водје в мрак
и капат стреи проштална песна:
тике-так!",0.45331818181818184,0.482090909090909,0.3992272727272727,0.2727272727272727,0.045454545454545456,0.22727272727272727,0.09090909090909091,0.40449999999999997,0.22727272727272727,0.43900000000000006,0.0,0.0,0.13636363636363635,0.40633333333333327,0.09090909090909091,0.43899999999999995,0.18181818181818182,0.69525,0.0,0.0,0.045454545454545456,0.422
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,МОЛИТВА,"МОЛИТВА
Да појдеш ноќе в шума
од сите утајум тајно,
на тиха полноќ да втасаш
до едно место знајно.
Ставити трепетни борје
до небо таму се вишат,
тревите околу бујно
опоен омав дишат.
Нема да истрпи веќе
срце што лудува силно,
со викум ти ќе се фрлиш
на земи диво и вилно.
Земјо, радост £ треба
на една младешка снага.
Лекуј ме, лекуј, земјо,
од немир темен и тага!",0.5387058823529413,0.46105882352941174,0.4615294117647058,0.47058823529411764,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.3925,0.11764705882352941,0.5505,0.0,0.0,0.17647058823529413,0.3283333333333333,0.23529411764705882,0.501,0.23529411764705882,0.63025,0.11764705882352941,0.5785,0.29411764705882354,0.39980000000000004
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ЗИМЕН ДЕН,"ЗИМЕН ДЕН
Бели се тие чорбаџиски дворје,
див костен во двор се наведува.
Од соба в соба шетка мека жена,
низ прозорец погледува.
Сонченце зимно! Јас во светлината
на зимен ден потонувам
и долго, долго за ноќ раскината,
за меко зборење сонувам.",0.6249333333333333,0.3868666666666666,0.4580666666666666,0.8,0.0,0.0,0.13333333333333333,0.643,0.26666666666666666,0.45300000000000007,0.13333333333333333,0.633,0.2,0.10966666666666668,0.2,0.321,0.13333333333333333,0.242,0.0,0.0,0.0,0.0
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ВРАЌАЊЕ,"ВРАЌАЊЕ
Се поврати човек во родниот град
по многу време и мака.
Што оставил еднаш тој не најде пак,
тој не најде ништо
да мрази и сака.
И прошета дента по сокаци сам
со надеж за веселба бујна.
И прошета дента, а штом падна мрак,
тој застана мрачен
крај реката струјна.
А пееше долу брзотечен бран
за нешто што неврат го гони,
и човекот сети во душата жал,
му дојде да вика
и солзи да рони.",0.5037419354838709,0.5331290322580644,0.4734516129032258,0.41935483870967744,0.0967741935483871,0.22580645161290322,0.16129032258064516,0.5132,0.25806451612903225,0.50925,0.12903225806451613,0.37324999999999997,0.22580645161290322,0.40714285714285714,0.2903225806451613,0.5201111111111111,0.41935483870967744,0.41876923076923067,0.1935483870967742,0.33716666666666667,0.1935483870967742,0.48066666666666663
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ПЕСНА,"ПЕСНА
О пеј ми, пеј ми!
Каква песна!
За едно пее
за друго збори:
„Сè што си рекол,
сè што си сторил,
случајно не е,
простено не е.“",0.633625,0.525125,0.510625,0.375,0.25,0.125,0.125,0.688,0.375,0.387,0.0,0.0,0.125,0.438,0.125,0.729,0.125,0.017,0.125,0.586,0.125,0.422
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,БУРА,"БУРА
Колку ненадно иде бурата.
В поле се мрачи, разлава ветар буен.
Демнеме. Сега прва молна ќе светне,
во нас ќе запали силен гнев.
Грмовни тонови, груби, искинати,
и настрвени како душите што ни се
дека во крвје тонеме.
А дали ќе можеш и тивка песна да зачуеш,
како цвет на гради стиснат,
сон, оти смевнато девојче ќе видиш,
како човечкото во тебе да плаче –
дали ќе можеш?",0.45619047619047626,0.5256190476190478,0.49671428571428583,0.23809523809523808,0.047619047619047616,0.2857142857142857,0.19047619047619047,0.5625,0.19047619047619047,0.494,0.047619047619047616,0.258,0.2857142857142857,0.4613333333333333,0.14285714285714285,0.4716666666666667,0.2857142857142857,0.4463333333333333,0.09523809523809523,0.625,0.09523809523809523,0.539
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ПУСТИНА,"ПУСТИНА
Пустина студена, таа што ми ветува?
Ни сонце таму нема ни темница.
И само безгласен ветер прелетува –
глува изѕемница!
Животе, таков дар не дарувај ме,
само не тишина, само не тишина!
Не тврда немош и скаменување
во глува вишина!",0.5623,0.38039999999999996,0.4615,0.1,0.4,0.2,0.2,0.206,0.3,0.48700000000000004,0.2,0.203,0.5,0.275,0.7,0.2227142857142857,0.4,0.19,0.2,0.375,0.1,0.438
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ПЕСНА,"ПЕСНА
Да лажеш не е можно,
те мори вистина бесна –
срамот и тагата своја
скриј ја во нејасна песна.
И ако кажуваш тогаш
за пусти вечерни села
– два воза во здивен трк
како се сретиле в мрак –
и ако кажуваш тогаш
за крвав месечев изгрев
над темен планински врв
за црвен зрак,
во чудна сказна се слуша
тага на ранета душа.
Да лажеш не е можно,
те мори вистина бесна –
срамот и тагата своја
скриј ја во нејасна песна.",0.48474074074074075,0.4848888888888889,0.4375185185185185,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.4646666666666666,0.14814814814814814,0.38075000000000003,0.14814814814814814,0.46875000000000006,0.18518518518518517,0.39719999999999994,0.14814814814814814,0.4275,0.2222222222222222,0.578,0.1111111111111111,0.5286666666666666,0.14814814814814814,0.60175
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,1,"1.
Вино што трпко сјае,
зад мене маглен пат –
и глас со ужас таен
што пее зарипнат.",0.6173333333333334,0.5589999999999999,0.48816666666666664,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.688,0.5,0.4366666666666667,0.0,0.0,0.16666666666666666,0.906,0.6666666666666666,0.38925,0.3333333333333333,0.4225,0.0,0.0,0.5,0.4143333333333333
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,2,"2.
Засвире виолината,
низ крчма залипан тон –
и плаче горко тишината
небаре дете во сон.",0.5705714285714285,0.43671428571428567,0.3484285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.609,0.14285714285714285,0.523,0.14285714285714285,0.398,0.2857142857142857,0.3395,0.42857142857142855,0.359,0.42857142857142855,0.5,0.0,0.0,0.14285714285714285,0.516
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ПЕСНА,"ПЕСНА
Кај се дните кога песна
ме крилеше толку пати?
Тие нема да се вратат
но песната ќе се врати.
Не сум сива, прашна душа
што се свила и што трае.
Сакам љубов да ме носи,
во срцево – песна да е.
Во срцево песна да е,
како пламен да ме гори.
Со збор страшен меѓу двајца
таа мене да ми збори.",0.5496500000000001,0.46285,0.47505,0.15,0.15,0.05,0.1,0.31200000000000006,0.3,0.4283333333333334,0.05,0.586,0.1,0.492,0.2,0.45699999999999996,0.15,0.49433333333333335,0.0,0.0,0.2,0.42600000000000005
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,СЛУЖБА,"СЛУЖБА
Ме дарува младоста луда
да живеам со тебе ведно.
Јас не барам од тебе чуда,
те молам само за едно.
Милозлива повеќе биди,
не руши ја нужната дружба.
Со малку сум доволен, види,
зар тешка е оваа служба!",0.6134999999999999,0.5205,0.5980000000000001,0.6,0.2,0.2,0.0,0.0,0.4,0.5605,0.0,0.0,0.2,0.1955,0.2,0.45899999999999996,0.1,0.484,0.1,0.523,0.1,0.562
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,СПОМЕН ЗА СЛАВЕЈ,"СПОМЕН ЗА СЛАВЕЈ
Тој час мој заден спомен да би бидел –
јас тебе, вишен Славеј, би те видел
и оној килим по рудини твои
со златест прелив на илјади бои;
би спомнил како со трепет сум пазел
по таа убост леко да би газел.
На цветна лака се намерив скоро;
не цвеќе било – девојчинско оро,
не цвеќе било – малесорки вити,
со нивна лика гора лика кити.
Тој час мој заден поглед да би бидел,
во сиња магла Струга би ја видел;
од врвот вишен, пред неврат да фатам,
о езеро, јас поздрав ќе ти пратам.",0.5656399999999999,0.41363999999999995,0.3816799999999999,0.44,0.16,0.12,0.04,0.714,0.04,0.398,0.04,0.578,0.08,0.633,0.08,0.1845,0.16,0.40225,0.08,0.3045,0.2,0.4704
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,БДЕЕЊЕ,"БДЕЕЊЕ
Мртвило. Синот го нема.
Чувај го, боже, од лошо!
Веќе да згасне се спрема
ламбата кутра во ќошот.
И подзамижува бледа.
Поблизу сенка се мотка.
Мајката молкум ја гледа
нејната насмевка кротка.
Во овој поглед што гасне
полека, меко од сонот,
в зеница морна а јасна
очите мајчини тонат.
И часум сета ја грее
некаква утеха жална,
како да овдека не е,
некаде в далнина дална.
Како да стравот го снема,
маката слабее, мине.
Излези надвор во тремот,
срети го, речи му: сине!
Заспива таа. Без укор
тоне во тишина мека.
Но надвор изгрме пукот,
стресена од сон се штрека.
Сурова година страдна.
Рацете врзани назад.
Кој ли во ноќва падна?
Туѓинци градов го газат.",0.4621,0.4657,0.40883333333333327,0.4,0.1,0.3333333333333333,0.13333333333333333,0.49724999999999997,0.16666666666666666,0.4312,0.13333333333333333,0.42775,0.26666666666666666,0.438875,0.26666666666666666,0.36862500000000004,0.3,0.43844444444444447,0.06666666666666667,0.4765,0.2,0.5196666666666667
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ЉУБОВ,"ЉУБОВ
Не иди зашто жалосна би била,
и колку да те копнеам – се ледам.
Што младоста во темен неврат скрила
ме влече назад со измамна сила
но зар со подбив тоа да го гледам!
Сум сакал, сега цибрина ме свила,
не иди, љубов, жалосна би била.",0.5694545454545454,0.5063636363636363,0.49172727272727274,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.418,0.18181818181818182,0.562,0.0,0.0,0.18181818181818182,0.2735,0.36363636363636365,0.49575,0.18181818181818182,0.37350000000000005,0.0,0.0,0.36363636363636365,0.51575
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ЗА НЕПОЗНАТАТА,"ЗА НЕПОЗНАТАТА
Dевичий стан, шелками схваченный,
в tуманном движеtся окне
А. Блок",0.41033333333333327,0.4623333333333333,0.4076666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.469,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.3333333333333333,0.328,0.0,0.0,0.0,0.0
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,СПОМЕН,"СПОМЕН
Не да те гонам како итра срна,
не како галаба в рака да те земам –
јас ќе те кријам во моево срце
како во гнездо ластовица скрита,
јас ќе те чувам како таен спомен
со ужас дека те заборавам.",0.4175,0.472,0.3902,0.2,0.2,0.2,0.1,0.577,0.0,0.0,0.1,0.734,0.3,0.6716666666666667,0.1,0.469,0.5,0.7156,0.0,0.0,0.1,0.367
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,РАЗДЕЛЕНОСТ,"РАЗДЕЛЕНОСТ
Тој повев тих и плавен на шалот,
тој блескот црн и мигновен в очи,
но сепак таа разделеност крајна,
ах сепак таа случајност на сето –
па зошто трешти црна веда в срце
како во глуждот на самотен даб?",0.5926250000000001,0.42800000000000005,0.44250000000000006,0.5,0.125,0.125,0.0,0.0,0.125,0.5,0.0,0.0,0.125,0.266,0.125,0.469,0.25,0.531,0.25,0.535,0.0,0.0
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ТРЕПЕТ,"ТРЕПЕТ
Те молам запри, не пристапуј близу,
ме граба веднаш сепобеден ужас
и колку да се твојте стапки леки,
јас страдам – божем на срце ми газиш.
О тоа пат е на тага и есен
што рони лисја како тихи солзи,
и дека уште прва љубов немам,
те молам запри, не пристапуј близу.",0.4659444444444445,0.4997777777777777,0.42733333333333334,0.4444444444444444,0.16666666666666666,0.2777777777777778,0.0,0.0,0.2222222222222222,0.5117499999999999,0.0,0.0,0.2222222222222222,0.5195,0.3333333333333333,0.30149999999999993,0.3333333333333333,0.6795,0.0,0.0,0.2777777777777778,0.4518
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,БЕГСТВО,"БЕГСТВО
Кај што си ти – ми нема среќа,
сум темно жеден да те гледам,
сум горко морен да те следам.
О таа штура, штура близост!
Јас минам низ град, лутам в поле,
јас барам тивко и скришно место.
Но таму стои трепетлика
со молскав трепет на твојте плеќи,
пак пред тебе сум јас темно морен,
сум пред тебе – ми нема среќа.",0.45725,0.5788125000000002,0.4609375,0.375,0.0625,0.25,0.1875,0.39199999999999996,0.3125,0.5969999999999999,0.125,0.457,0.5,0.48350000000000004,0.3125,0.3862,0.25,0.56925,0.125,0.477,0.3125,0.40939999999999993
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ЖЕД,"ЖЕД
А како мреам кога те гледам,
не знае никој, ниту ќе знае.
Тоа е подла жед – ќе речеш.
Тоа е потез на жедна рака
до ѕвезден предел – јас ќе речам.",0.43990909090909097,0.4913636363636364,0.44945454545454544,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.309,0.5454545454545454,0.5391666666666666,0.2727272727272727,0.38000000000000006,0.45454545454545453,0.30999999999999994,0.18181818181818182,0.362,0.5454545454545454,0.38800000000000007,0.2727272727272727,0.17200000000000001,0.2727272727272727,0.3436666666666666
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ГРАБЕЖ,"ГРАБЕЖ
Да можев да те грабнам како змев
со силни вилни ветришта и мрак,
па макар колку омразен и грд
и свесен дека пак презрен ќе бидам,
но барем сиот опиен за час
од силата на таков грабеж див.",0.33359999999999995,0.5982000000000001,0.49959999999999993,0.1,0.0,0.3,0.3,0.535,0.1,0.461,0.4,0.463,0.4,0.512,0.0,0.0,0.4,0.542,0.2,0.633,0.2,0.47250000000000003
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ЛИК,"ЛИК
Достапни ми се ликовите машки
од кои тврдост и суровост бие,
достапни ми се и муцките врашки
со сета гроза што ја носат тие,
достапни ми се – ги гледам со смешка,
но твојот лик е неизвесност тешка.",0.5204,0.5001,0.5273000000000001,0.2,0.4,0.3,0.1,0.833,0.2,0.6054999999999999,0.1,0.758,0.4,0.46025,0.1,0.333,0.2,0.648,0.1,0.703,0.2,0.3905
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,УСПИВАЊЕ НА БОЛНО ДЕТЕ,"УСПИВАЊЕ НА БОЛНО ДЕТЕ
Заспи ми, мило, смири се веќе,
болно си, мое сине.
На сон ќе видиш јагне и цвеќе,
болката на сон ќе мине.
„Мајчице, саноќ над мене биди,
чувај ме, страшно ми е:
на пајажинана онаму види
жолт пајак крв што пие!“
Не, сине, тоа месецот грее
и ѕвезди в небесни страни.
Не бој се, мајка саноќ ќе бдее,
нани ми, нанкај, нани.",0.49996153846153835,0.48857692307692324,0.41811538461538456,0.11538461538461539,0.23076923076923078,0.3076923076923077,0.19230769230769232,0.42960000000000004,0.3076923076923077,0.5238750000000001,0.23076923076923078,0.4883333333333333,0.46153846153846156,0.43724999999999997,0.46153846153846156,0.43016666666666664,0.2692307692307692,0.3594285714285715,0.07692307692307693,0.3635,0.23076923076923078,0.5365
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,’РЖ,"’РЖ
Нужна спокојност на подведени старици
и помиреност со судбината.
Некаков говор тих, едноличен, скржав,
зборови сосем секидневни
шепотени од суви усни.
Но кога ветрот ќе задува:
потресување со главите,
нескладно мавтање со рацете,
и некаква песна длабинска, молитвена,
тажна како музика
во летна пладнина – на селска станица.",0.46941666666666665,0.43549999999999994,0.4765,0.4166666666666667,0.25,0.25,0.25,0.19799999999999998,0.16666666666666666,0.465,0.08333333333333333,0.398,0.16666666666666666,0.289,0.16666666666666666,0.5075000000000001,0.3333333333333333,0.322,0.0,0.0,0.16666666666666666,0.4575
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ПЧЕНИЦА,"ПЧЕНИЦА
Смела исправеност на девојки
кои не се плашат од своите гради.
Модри цвеќиња им се в коса,
рацете силно стиснати до снагата,
а сепак прстите мислено жедно испружени
за прв допир.
Ах, тоа е хор девојчински –
до меѓата на сцената се наднесува,
како сладок талас да нè обгрне чекаме,
но само звуците нè грабаат на една силна песна,
што одушевува, и веднаш нажалува.",0.6331764705882355,0.5088235294117647,0.5331176470588236,0.35294117647058826,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.588,0.23529411764705882,0.43374999999999997,0.0,0.0,0.058823529411764705,0.66,0.23529411764705882,0.57825,0.0,0.0,0.11764705882352941,0.621,0.11764705882352941,0.488
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,МАК,"МАК
Ова е прво одделение од девојченца
на мајски излет излезени в поле.
Тие се држат уште за рака,
бели пеперуги на главички им паднале,
само на едно – црвена,
па сите за да ја видат
на прсти се поткреваат.
Трепетат, трепетат, трепетат пеперужни крилца
од момирокот на сонцето,
блискотно се разлетуваат
и пак се збираат во дечинско оро
со песна проѕирна, ѕвечлива, ѕунлива.
А учителката?
Таа е тополче:
малку понастрана сама на ледината,
далеку некаде се загледала,
сета намовнува од лекиот ветар.",0.5544374999999999,0.440125,0.5034375,0.5,0.125,0.125,0.0625,0.577,0.25,0.46475,0.125,0.5545,0.25,0.539,0.25,0.432,0.1875,0.629,0.0625,0.172,0.125,0.477
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ЈАГОТКИ,"ЈАГОТКИ
Ние сме црвени усни на земјата,
румени нејзини целиви!
Фрли се диво на неа,
бацуј ја, бацуј, бацувај,
дури не сетиш при засенет поглед
дека е целата до тебе стегната
и сладосно издишува.",0.564875,0.45962500000000006,0.5443749999999999,1.0,0.0,0.0,0.0,0.0,0.125,0.391,0.0,0.0,0.0,0.0,0.125,0.348,0.0,0.0,0.0,0.0,0.375,0.5466666666666667
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ПРОЛЕТНА ВЕЧЕР,"ПРОЛЕТНА ВЕЧЕР
Во десет навечер,
во час необичен
се споулавија сите скопски петли:
танчат гаќерите,
јачат бандерите,
од мрачни дворови пискоти летаат
накај небесата светли.
Еј, сè разбудија!
Во градов најглавен
– по пропис ли, по ред ли? –
од кај се изнајде олкава чудија
бедни едноженци петли.
Аа, сега ми е јасно
што кикиригаат страсно!
Во дворот небесен,
далечен, чудесен,
излегла кокошка златна
сета се прелива,
шета горделива
по сињи свилени платна.
Со златни зрна се храни
во тие небесни страни.
Еј, кикиригу!
Еј, кикиригу!
Јачи насекаде тука
машката ука и бука –
дални се небата светли,
жални се скопските петли.",0.5654137931034482,0.46168965517241384,0.4923448275862069,0.4827586206896552,0.2413793103448276,0.10344827586206896,0.10344827586206896,0.44799999999999995,0.13793103448275862,0.47250000000000003,0.13793103448275862,0.5782499999999999,0.10344827586206896,0.4486666666666667,0.2413793103448276,0.570857142857143,0.10344827586206896,0.46866666666666673,0.06896551724137931,0.648,0.1724137931034483,0.4734
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,КУМАНОВСКИОТ ПРЕВОЈ,"КУМАНОВСКИОТ ПРЕВОЈ
Кога в Скопско пченицата трае
и ’ржта молчи во надгробна тага,
овде е едно брановито море,
ширина плавна и пучинска песна;
душата – долу таговна и млака –
овде се дипли сè талас по талас
ко што се диплат тие шумни житја
пеејќи: пливај, пливај, пливај еј!",0.5409999999999999,0.33399999999999996,0.3814,0.5,0.1,0.1,0.1,0.688,0.2,0.393,0.0,0.0,0.1,0.344,0.2,0.565,0.2,0.4305,0.0,0.0,0.2,0.33599999999999997
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ПРОШЕТКА,"ПРОШЕТКА
Да, ова не е само мисла
а роса, пчели, небо – спас!
Но, Фаусте, ти доста шета,
ај назад веќе. Имаш час.",0.6007500000000001,0.40537500000000004,0.448625,0.5,0.0,0.0,0.125,0.152,0.125,0.414,0.0,0.0,0.125,0.234,0.125,0.721,0.0,0.0,0.0,0.0,0.25,0.457
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ИСКУШАВАЊЕ,"ИСКУШАВАЊЕ
– Сакаш ли небо од црни очи,
кажи, јас можам сè да сторам.
– Пушти ме, враже, јас треба сега
за јат, јери и јер да зборам.",0.6162857142857143,0.34885714285714287,0.412,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.5,0.0,0.0,0.14285714285714285,0.266,0.14285714285714285,0.721,0.2857142857142857,0.28049999999999997,0.14285714285714285,0.609,0.14285714285714285,0.531
1953,1953,ПЕСНИ (1953),ЛИРСКИ ЗАПИСИ,ЧЕКАЊЕ,"ЧЕКАЊЕ
Пак пролет. Вечер. Улица пуста.
Ти чекаш веќе десет лета.
Но нема, нема, нема, нема,
нема да мине Маргарета.",0.5768333333333332,0.42783333333333334,0.4788333333333334,0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.664,0.0,0.0,0.3333333333333333,0.18,0.0,0.0,0.0,0.0,0.16666666666666666,0.523,0.0,0.0
