,pesna,year_from,year_to,song_name,zbirka_name,podzbirka_name
46,dog dog knew well neighbor neighbor caressed many time waving tail big handsome pure albino white dog happened foggy morning attack fierce barking stripping dazzling dog absorbed skin much evil pas night rage become even another unknown person friend dog,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
47,division quiet blue scarf gleam black instant eye still division final ah still coincidence everything black veda heart ankle solitary oak,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
48,selfcreation thus mutual minor detention show sure go undetected build day day even year better part like harsh winter unexpectedly truth come remains hang air little bit ghostly personal building illusion shattered late reinvent,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
49,calendar like ancient starfish staring faithfully night depth sky dark attractive secret eternal unfaithful trembling heart declare love reduced attaching importance calendar arbitrary deceptive place greatness torn memory even contempt hatred imaginary holiday awaken u,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
50,saint nicola saint nicholas golden bring everything need welcomed lean sarma bean onion fish like used eve holiday would find deceased would sit around table started chickpea brine pepper appetizer homemade brandy dinner common go story guest went bed ordan uncle may god forgive pcalt would sing dream lord mercy night fell silent passed passed still fuck live lord ahead tribe fruitful,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
51,memory celebration hour would last memory would see cherry slavej carpet ore golden overlay thousand color would mention trembling sting would walk lightly almost set floral bow flower girl dance flower tiny twist face mountain like whale hour back look would would see struga blue fog top cherished catch oh lake send greeting,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
52,girl love gently shaded face shadow translucent leaf falling face lengthens imperceptibly eye enlarged pensive wet afraid every side surprise tilt forehead lightly touch lip loved one seem like butterfly wing standing grass moment flying away grass bend shoot hand arm desperately bold blind inevitable like oar shaky sea involuntarily close eye god ever really experienced,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
53,difficult oh difficult surli soon scream wildly soon drum thunder underground echo breast sadly angry squeeze eye river flow feel like cry like child fold arm cover face bite lip tighten heart damn let shout oh difficult old men coming thought forehead moisture eye first step soft grass calm slow restrained sadness drum break scream rise lightning flash every sight go forward shoot pours tight order old men jump old men last heart gray falcon cell could stand flame alive eye could stand youth want fly got lost dancing ground turned seems stressed century coming end around stagnant hill dark return ek stunt dance started primordial power country forest river word wild terrible wind ripe grain whisper evening odor waft quietly earth breathes spring satiety burning breath soul seems genus tormented difficult dance everything lost century century accumulated everything discounted gloomy bloody pain prison woe century century descended hard thought joyful child free world song love dy scream like crane flight oh difficult look silence fog hit eye sura suddenly order stretch endlessly hill lost desolate wasteland come murky fog everything shadow shadow everything endless dance son go father grandfather nephew dark time field whistle shackle rattle head go straight everything step step time family passed away dark word find passion word find horror zinat desolation blood number tell angry wound blazing night brown ash arrange pain heart gathered tear eye curse mouth oh difficult chain slave girl bride hand tied prey carried bully cursed oh difficult chain slave became people leafy mountain even misery century gathered lead lush rebellious dance dance ran blood fire call heard thunder smoke rebellious leg blew everywhere birth floor oh difficult village freedom first time meet dance strange tear flow hot strange complaint remember heart century slavery people go carry hand gift gold song wheat bran fruitful life,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
54,turtledove voice longer meaningful used mercilessly hurt hearing soul sick temple one swollen vein lost absent joint urge real excitement unhealthy horror judgment vote longer relevant owl foretells march morning yard,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
55,beauty deity left flaw twisted posture straight line soft black look even got older color received summer sun sunburn fine sand sea look even like perfect bronze bust mercury one careful deity give fertility even greater beauty born new elena due may erupt new trojan war could deity deceived make mistake,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
56,success vladimir moshin june tiny bell st demetrius unrecognized church sings unrecognized saint joy god alone send vladimir moshin even petrograd finally got back u despising pharisee lieutenant oh professor stavrofore coincidence become friend old friend confused send,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
57,pepper prilep celebrated pepper heap market eat salad pan keep pickle winter alive angry mild man find cure salt pepper strengthened strength pinjur century beautiful autumn come charm row pepper hid every home veranda decorated ruined pattern house beloved bride u ancient time beauty strength created,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
58,protection much harder young people u somehow looked like waiting release life ask understanding nonsense yet stop life still protect u extent determined love,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
59,rural road path narrow crooked thread like thread needle memory lead kamenici reached fountain sokole blunted desolate turkish passed path way sivec already seen nebregovo,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
60,blink hearth one fire burning crumb crumb ash rubbed oh predictable hand exactly last moment raised feel heat,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
61,inevitable see blossoming flower released two three petal stated blue head orphan unnecessary anyone step nothing else show respect inevitable,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
62,turtledove beautiful around everything even two even two goog fly summer crow work another want think want know alone alone,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
63,virgin word ankle hurt insidiously passed hungry love alone one death met naked ascetic goce pere dame hand shoulder touch wanted hug shadow without flag cold rifle belt dream take forgiveness accelerated rear echo bullet heart point truth dream thirst roared remember become petty century much offend woman,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
64,previous looking word happening u say betrayal madness abomination lowliness everyone pay rage desolation awaits already experienced afraid scary end even remember sorrow closeness,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
65,family history happy father desolate born saint nicholas guest guest guest joy joy joy oldest split grandchild,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
66,death old take hour sight soon heart desire thought demand deceive dark time predecessor call today try way know judge know right judge,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
67,disdain give back speech brings courage courage brings sorrow told dear darken whiteness despised strength,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
68,graduate bulging breast bold wide step nadi sweet nadi bitter rebuke last burning gaze alive like fiery trail dark dawn dreamed dawn hidden grief last new youth second graduate study park evening shout across promenade like river roar see wide step future ahead hurray hurray butterflybow miracle awaits oh prom,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
69,beekeeper think could become beekeeper life beekeeping essence remember smell mother hear long lullaby even rural childhood swarming bee tamed matmatmatice see swarm alive rubbed olive around gilded sun hopeful spring song,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
70,call ah autumn day gilded sun get get fast wander together people see laughter rush heart today child unwrapped light intoxicated autumn day gilded sun,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
71,birthday collapsed son heavy burden eye seem go mother duma better time grew lamb lead mother rock nowhere trace flock someone without sin chasing rest soul suffers know path lead torment subside somewhere go go go bitterly bite mother gave birth something else grew lamb,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
72,let see lake throw away away said sad song true heart chest long shore beat,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
73,visit museum hand touched entrance small hall quiet excitement sat next quite close bench told life watching claude monet red lily behind picasso guernica,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
74,wrath cold sweat forehead cold sweat arm bigor stiffened body exhales smoldering silently hard see end somewhere hope least saved anger strengthens right curse also consolation spit disgust,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
75,sun autumn sun turn back remember heat shoulder stay way turn face close eye imagine day rare,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
76,swallow swallow screaming dawn bird night day divided fast glutton scream weave vague yarn secret twilight element everything momentary touch border water air refine saw u trace work heaven swallow scream,1941,1945,СТАРАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
77,child flew somewhere irreversibly chicken seized darkness huge mess nest deserted lost heat thought order serenity becomes transgressive lied miserably lied naive holding hand take somewhere irreversibly wave black chaos like u experienced moment remarkable closeness still connects u flash oh moment love scam,1941,1945,СТАРАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
78,spring song take grass secret thought winter grows grows spring spring green clear lush spring place life fruitful father country chest furrow quiet laugh seed sprout vineyard foliage one breathe blue sky first time see love wheat field native sonic joy awakens bridge make flight take strange born free end song ripe know tell people sing wildly sings starry night youth think spring part happiness rye lush wide field sprout blue flower people strong gait ecstasy coming youth gray falcon winged gray winged falcon,1941,1945,СТАРАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
79,weakness strength weakness apostle paul job strength broken leaned left weakness finished became meaningless,1941,1945,СТАРАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
80,prince andrej understand well mortally wounded forgive everyone everything vanity meanness betrayed malice finally said goodbye evil support life soul expiring even new meaning deeper word holy book sounded read superficially,1941,1945,СТАРАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
81,sign love top linden today even two bird whine quietly opposite towards blue sky two twig sound like distant flute falcon two lovely dove,1941,1945,СТАРАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
82,ana memory anne pennington mistress beautiful country somewhere case need refuge consolation stupid thought destiny thought go together treskavec prilep whereas insight childhood shoot view village everyone destiny,1941,1945,СТАРАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
83,change rain night night long dream transforms trouble wake wonder weight remember immediately trouble get old name many reason feel sorry still dripping refresher may soon follow,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
84,weakening transformed beggar lord welcomed marka kraleta road one bag lifted weight whole earth son old open bag shoulder marko took tip spear earth shake done said lord left third force folk legend gave unbelievable strength grow muscular like oak ankle rejoice young man chatter listing joke naive gave remember country move like plowman throwing stone front soldering iron god afraid reckless fear changed original intention take away strength approached thought parent approaching went home simple faith child run back playing take end night knew healer smiling satisfied clear whirlpool soul goodnatured could imagine otherwise omnipotent disguised beggar dressed rag floured beggar bag written face pain becoming old man blind make notice cunning hidden eye better make fun buy weigh scale show cruelty god humiliated annul think man testify moment vile weakness look bitter ridicule even majesty heaven spring midnight star nucleus hopeful silent prayer relentless measure humiliation cut half left sense strength like driedup underground river darkness yet calmed roar wave ridiculous made first collapsing kingdom boat sinking load torment sin strengthen save turbid water overlap oh full gave birth noted among gave gift god smoke hand flame wing whole rise heart curse waiting answer unified still remember something beyond maybe alienated created u break free trouble alone duman look path life,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
85,blue hill extremely sleek everyone could see small child came pour water handful play pebble lake laugh son would come personally strange desire pull lake stop blue night fall boy boy lake meet whisper long time night star shine still pain sorry much youth spend seen lake standing poplar sad strain water know personal native land,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
86,ar poetica old jivjanu naked people call oh songwriter listen u pew pew pew old man responds child light soft strongly kindly sorry bitter experience clotted pain pew pew pew still nt know,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
87,excursion brandy tap cool bean already simmering pot gather lunch oldyoung dog child run sitting circle soft grass sting spoon gluttonous steam pot rise wine conceived joke everyone shadow run away chatter sweet nap return dinner tightening company alive past fate secret,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
