,pesna,year_from,year_to,song_name,zbirka_name,podzbirka_name
10,видување дошол стрико петруш дреновци кондисал евремовци нели прави митроен еј дојден оломнани фати далак кутриот д оди види време скрши некој лаф оти знае носи ден носи ноќта едно видување век,1941,1945,ПЕСНА ЗА ЖИВОТОТ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
11,хроника прилеп останавте пат наши другар браќа било тројаци било никодин или мукос или прилепец песјо брдце каде испраќа смешка усните склопи очи следи упорно довде,1941,1945,ПЕСНА ЗА ЖИВОТОТ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
12,смртен pосвеtена н ваpцаров изнесе надвор стресен истинат мрак дош тура засилен надвор шуми надвор стресен истинат мрак мирно помине сам окрвавено зло ако спомниш веднаш забóрај умира секој вик нечуен темнина твојот смртен вик нечуен загина,1941,1945,ПЕСНА ЗА ЖИВОТОТ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
13,трепет моли запри пристапуј близу граба веднаш сепобеден ужас твојте стапка лек страда божем гази пат тага есен рони лист тихи солза прва љубов нема моли запри пристапуј близу,1941,1945,ПЕСНА ЗА ЖИВОТОТ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
14,полноќ загубен жерав бескраен мрак бескрај гласи самотен вик самотен вик ветрот скршен мразен зора уморни крилја склопи доврши незнаен пат бескрај гласи самотен вик мртов град самотен вик дали има будно тагата ништо друго бескраен сети јад мразно поле темница пискот сама ранета птица,1941,1945,ПЕСНА ЗА ЖИВОТОТ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
15,помош стар млад гледа околу готов зема товар себе кимка надокнада помогне отворен наивен прима смисла опасност чемреам паднал очај крени глава окајаниј можеби несебичен помош постигаш иднина,1941,1945,ПЕСНА ЗА ЖИВОТОТ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
16,ѕвезда думам вие еднаш збори думам било залудно присети сивило свила спомен скрило думам полноќ раец чкртаа пат кираџиски кол штуркаа ѕвезда еднолично штурци глас моли тивнати боли ѕвездено небо мисли мој збор тајна ѕун залудно присети буни звук глуви струна паметам тиквешкиот говор колари пеш крај чкрипливи кол она тивко штуркање раец глас моли далечен боли,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
17,лаеле пците било кален сето наваса темничиштево пален крваво време сето гола измачен мрша чекан глава бабуњави крши ииии задишени напред вјаса даваме настрвен каса,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
18,преображење нежно дели постелата сети станува доболи биде тешко каже пат натамошен правете место потурнат човек секогаш друга рам чека тело назначен нимб каде лежи грб трева била разгазена зелен бор сино небо секогаш друга лулка чека тело заниша занесе приспие лулка гроб,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
19,резигнација чувствува оваа тага срцево стегнала ледно јасно победен едно бидеш сосема мирен бидеш докрајно мудар чека возбуда секаква навреда удар сака може имаш вера страничен желба влече некаде денес било вчера стега оваа тага магла шири гради сосем беспомошен ние бевме силен млад,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
20,крени гоце војвода доста трпел неправди чека гора пека поле ниво мачен селани клет роб зандани крени сину народен поведи народ поробен пролет пролет наше поле мили село радост челад,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
21,обврска сфати сета сериозност оваа обврска посилен заемен знае досега ние задолжи чува спомен друг минат сите површен оддалечувања дојде час враќање кон загубеното згрее душа мак малце изѕемнат грее рацете жив жар распретаната пепел,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
22,јаглен замижам расте подземноста безоки црн грижен старци исправи нивните чела строг брчка внесуваат лице ако стисне посилно клепка црн карпа труп надраснал поклопи крцкав зглоби себе подземен рудник црна грутка шепот може горам,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
23,сен оваа лек сен преку пат неусетно падна проѕирен значи вистинска пресуда ден иако никој помисли паѓа преку душа никаква тежина неусетна нијанса студ значи потпис пресуда ден неа иде самрак па мрак,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
24,очовечување штом може помисли рече знам слободен здив гради ширен широк цел свет загрнат роди човек роб биди ами роди роб роб биди кочо рацине брате,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
25,урна склопи десен длан стискам јако цврсто свој пепел собрал грст,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
26,многу година многу година најдов ист улица овој град зима голомразица смрзнат коловоз тротоар чекор чекор многу година најдов ист улица заборави куќа агол заборави неугледен бил нејзин влез сигурен дали случува вториот или трет кат позлатен раскошни месечински полноќ ист овој град паметам преминувам длан грапавината ѕид може сторам многу година,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
27,свежина студено варило чешма леската златоврв жуберка вода дванаесет коритца камен едно друго претекува сонце просеано клепка ромор слух бистер здив останало живот свежина отаде потекнува,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
28,кумановскиот превој скопско пченица трае рж молчи надгробен тага овде едно брановито море шир плав пучинска душа долу таговен млака овде дипла талас талас ко диплат шумни житја пее пливај пливај пливај еј,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
29,стар стар запира темен порт слуша страшливо обѕира чини некој подбива стар запира темен порт види ран ругузина свиткува сон оддалеку мртвите надвикува,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
30,промени цел ноќ врне цел ноќ сонот преобрази мој мак буди чуди оваа тежина веднаш сеќава мака добива своето старо име има причини сожалува капе наскоро може настапи разведрување,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
31,че гевара штом бунт изобличи власт бунтовник почести граба повторно изделила кас надеж обнова слаба бродат негде бунтовен чета глад жед ден ноќ мачи шиба дожд андите клет страшно ураганот јачи бура измие снага наивен сети верба стар таму трга позен траг подем че гевара презрел докрај привид лага ами смрт бара,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
32,пеперуга води смет моите преданија сака знае кого обврзан свест восприемањето свет загрижен својот углед убавина занима мој семка која нажалост произлегува ниту имаш верба посебен пристап кон видело мрак може вети моите посебен агли посматрање уплашена својот углед убавина некаде извира порив спрема може сети копнеж свежина струја која бразда завлече спротивставуваш препалена углед убавина сети длабина оние црн корења појат спокојна сен лете шумоли гранка волја ветрот при таков ужасен страв состои твоето сакање вика застануваш пеперуга исушено дрво,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
33,ана сpоменоt ана пенинgtон господар поубав земја има негде случај потреба прибежиште утеха мој залидана мисла носела свој судбина мисли појдеме заедно еднаш трескавец прилеп откаде увид моето детство пука поглед моето село секој носел свој судбина,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
34,заштита потешко млад отколку нам некако изгледа ние чека отпуст моли разбирање наш глупости допрва застане ист штитат мера определи љубов,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
35,пролет неусетно веков спомен дели пролет снема штом младост свена пролет крај спомен сели мирис бозеј мишките жена,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
36,неизвесност ништо сигурно знаеме ум сече груб нејасно разбира човек вистинска љубов можеби откажување изгор слачот дали сети очајно тесто сач дали можеби сенка капка вод усна загорен дали најблиску свежина заморени дали овие мисли минат твој глава дали доверам сил гордост слава,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
37,тема значи биле па лош тема бил штом снема,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
38,шесто дете мај кажа била шесто дете ли таела година можеби заради неа умре пет дечиња можеби заради нејзин раѓање умре нејзин мај знам баба била дреновци било дедо илија сака свој единствен ќерка велел збира полози дечиња ви купам опинчиња мислел неа велел пејте дечиња врзувам снопјето биде весела нива мислел радост свој единствен ќерка било убавина роди мај вели цепенков,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
39,струмиче еве развијат бавча струмичињата наше вика хризантемите набабри споро жолт напон нивен цут стиснато детско раче мое струмиче пречека треперлив мисла овој човек зачекори кон старост откри убавина твоето чело мек повев влакненца двете слепоочница исправаш самосвесен става мек жолти реса чуден чистота оцртува твојот лик прозрачен воздух есен нема права може допре чист надраснала минаа убав ден оваа есен многу засака беспомошен задржи мак привид среќа залудно вети снема моите тажен песна шумоли есен вене сета моите жили,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
40,вера веро наш младост стори направи едни сит праматари друг сити берокуќник добивници прст мрднат трети маченик твојот збор шепоти меѓу себе гроб оние млад луѓе деца еднаш положија,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
41,залез оваа болка величествен залез љубов руменило запад летен приквечер неусетно скипнува раскошен прелив боа кинат нежните жилки жал,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
42,дојдов минеле двата ние црвен облак небо запре прва сен поле паѓа мирно долу ре дише тивко тивко тивја пат дален мој сетив чуден мрачен мир дава тивка знае дојдов минеле двата ние,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
43,татко ние нема помош знаеме слаб јаден зборуј зборуј зборуј татко збор даден мисли ние прости себе прави важен татко зборуј свет твоите збор тажен има свет некоја точка смисла сети заедно бара ништо друго вети спокоен биди наш љубов подбив трајно штити ние среќни татко па биди среќен,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
44,приспивен ли гушне рацете мал злат кос саноќ гали сребрен сон пее надвор ветре дува месечина грее надвор лисје шуми рој ѕвезден бег сака многу мој мој надвор роса роси зокумон спие спи спи сонот убав нека,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
45,колумбо видов првпат земја зора мечтаната та очиве пази прв одблесок син дален гори морничавост бран лази ваму ребрест весло фат води бура сразат убав неизвесност пат тажно враќањето назад крај потажен бидел мреам земја мој робјаш гонет простор жеден иде темнило спомен тоне знам дали видел или сони соне,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
46,учител мои учител ви благодарам вас бил ништо јави страв ве надминувам може ви оддаде почит должен вие бевте сврзан цели успеси сосем сигурно постигнуваат гледа голем височина неспособен приземен,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
47,пат суров нервчик еве гаснам божем газам мрамор плоча црнице збогум подгрбена мајка надживе својот скрбен син вие збогум петрински лозја претчувство нов трпко вина вие штири кибар куќи кои млачно мусандрите дише баздриѓани туѓ меѓу вас бил живее хмурна меланхолија ве тревожев ко пат полноќ застанува порта клука гони рамнодушни злобни гробјето ваши гони суров гроб вземи туѓ притеснет бидам дур дојде едно нов племе сака прослаува,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
48,врати кон порив благ тело кон врати значи кон изневера против неа ноќеска сон крена глас бивш изгор најави предјавува своите прав сила иден затоа сам чини ништожен,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
49,мртовците мртовците отсутен населен наш сон ним предел поудобно отколку нам ноќе сами беспомошен доаѓа своето знае дали подобро упатува збор или молчи сеедно укажува твоја кривица плаќа врзан сите страни бдеењето сонот спомен тешко човече може спасиш ниту заминатите преку,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
50,утро утрински посетител парк сте чудни луѓе вие ви недостасува ах уловам извив пајажинана ах фати трепет сонце овој лист ах предусети лет бел пеперуга утрински посетител парк нели исто помисли,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
51,грешен жена сpоред тиквешкиоt збор xv век убави жена среден коа убави тешти неповенати сосем отворени згреши зет небо влез тесен широк врат вреди сите добрина стори добри бидат изложен поруга зашто долу земја воздржале порив расцутувала нагло сладосно еднаш сета отворен нивен снага,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
52,молитва девојче занесен моли мртвите вечер знâт слатко шедбата далеку темен пат болен моли лик сништа вкрал веселба јасен веселба јасен ил црна мак дал ил црна мак ѕун музика бескраен шир место влегува некаков смрзнат безвучен мир губи печален зашто угасна љубов крвав свет наутро болен сон буди гарванско јато стрвен лет,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
53,ран испрати туѓ градишта мал малечок ако рече оди вели пререче ништо отиде знае било мај перам твој преслека прстиве спростирам твој бела кошула погалам,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
54,ој разбуди росо девојче погледа долу полено поле раззеленето поле бели сват коњ виловни разиграле сватовска запеале ој та поле широко поле широко раззеленето ој туку сино езеро сино езеро разлелеано ој та бели сват ој туку бели бран ој та сватовска ој туку жалосна шуми езеро игра езеро лета жгалебче белокрилесто лета долетај затоплам бели гради,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
55,дедо коне прв бугарцко ѓурултијата забраа дедо конета град апцана негов лут збор окарал ѓоа мај управија работа стана чини пустава домаќин оди бара роби пушти зборнавме зборнавме проштавање вати кутра опинците собува дунавке рече моето види времињава лоши гроб зинат земи барем опинциве оди вира носи дома децата нека кинат помолчев помолчев стутулено смилосано чело кладов торба опинците кинисав полека село,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
56,раб нам таман моли аман зема спас гаси спаси некаков лек зар има зад неодгатната рима,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
57,почин есенва мирен просветлен сета човек сака негде далеку шета убавина заморуваш мине кое возбуда мама има такви место каде сами убавина заморуваш смирност мудра страсност глупа седнам парк некоја клупа убавина заморуваш долго седи цигара вечерта иде чека убавина заморуваш,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
58,жената жената дава димензија свој мекост цврстина свој мазност својот свилен допир пофин допир нејзин свилен облека своите брановити движења помисли човек исполнет смисла гушка бескрај,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
59,меѓу дрвјата запре вкопан вкочанет корења пушти надолу вземи расте бара влага поарно движи зајде слух шум безбројни лист прави простор сен птица пее поарно здоговараш ветрот раскошен симфонија најарно чекориш нарушиш сојуз дрвјата,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
60,потстанар понекогаш излегувам спален туку некој силно чепне рамо невнимателен минувач полека иде свикам веднаш текнува невидлив па затоа заправо сигурен дали воопшто има сепак добро чувствувам помислувам оној допир клучен кос,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
61,чешма чешма мил глас корито гранит или мрамор пат наоѓа спас откине жед замор прероден седнел лад почека жештина спласне леб подзалаже глад пиперпатлиџан касни тука багрем или круша мисла учи ум чешма има најпосле довел дома друм често сон слуша мрамор чешма шум,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
62,сношти жален темнина јаор дрво шуми легнав сам заспав сон чуден сон сон темен магла магла два сокла крилје бисер рони кажи мајка стар мајка каков показ тешка коба суден мак коба сину твојот сон темен магла темен зандан два сокла два брата дробен бисер сит синџир,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
63,обнова отворете прозорци oтворете врати влезе свеж воздух доведе млад мај доведе машко дете нека крене раце нека прошета соба соба сева куќа влезе свеж воздух секој зачмајан агол,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
64,молитва сон висок бреза предели зрачни клепкиве слез приказна зачни веѓа веѓа збор слуша премости меѓа раздвоен час цели извиди ден дели зарасне всоне висок бреза предели слачни клепкиве влез умор начни,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
65,излет ракија чешма лади грав грнета крчка збира ручек старимлади куче детенце трчка поседнати круг мек трева ѕингараат лажица слачен пареа тенџере крева вина закачките зачна после секој сенка бег џагор слатко дремка тивна квечерина враќање стега дружина жив сето мина тајна судбина нивен,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
66,кале коgа gо ѕидаше калеtо варош марко собра gолема анgарија маж жена мало gолемо pлеtвар варош pодаваа камен седумдесеt деца pелени изумреа цица народ леgенда виши моето камен кале ведриот ден јаки ѕидишта вит кула сокол раскрилил стрмна спила рамнина разгледува открај вкрај бев роден направам ова кале штит закана лошотијата судбина бев повикан знам тука израсне тврдина изникнува бор стрмно место наспротив ветрот тука пречека зло превари негов наум стапи понатаму затоа собрав мало голем маж жена пуздер плева продолжи знае неговите пат врзав синџир нивните раце ами бел камен подаваат плетвара вароша тече бистра вод бел камен бразда мозолести дланка свет сонце може сака гледа капнуваат раце криви лица напор усна пука жед може сака слуша тешки мајчински колнења пискотат децата рулче пусти стрништа изгор подава рачиња бос најде зашто имав тврд коба прави креп зло еве виши камен кале ведриот ден раскрилен сокол врела карпа бодри крилје паѓа полека ноќта бел кула покрив пласје темнина гаснат виделца мазгалките фаќа штама папсува мој сил чмае гине тоне полека земи нема ништо наоколу никогаш направи ништо ближи сонот стапка чакал мине последните плот свест пушти надвор горчлив сомнение остави сам грев ближи мрак безимен врволица мало голем машко женско пуздер плева продолжи тешки камен врз мозолести дланка носи своите клетва гледа гине марко крале ние гиневме слуша писка наш дечиња наш пилци кос крене ние слуша проклета твој вистина марко крале доведе крај последен желба наш отчај исцрпе бунар летен пек пискотат мртвите младенци улав сон укор тажен ангелчиња сам останувам беспомошен сопствен грев насетувам има некоја друга пуста правда освен мој израмнувало прилив меѓу доброто зло мат бистра ре става бран море успокојува оддалеку наслушувам неминовен пристап лошотијата непредвидлив безбројни нејзин патека нејзин богази бразда водат ниту задржи моето бело кале неа задржи принуди урне горда замисла,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
67,травник роден куќа иво андриќ цел овој град река планина сели приказ измислен штом помислам нереално заправо било измислен она детство прикажуваат овде,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
68,пријател вас крепев тука при крај па ли ве потурнам раб заради мана заради грешка штo излегло неубаво ви проштевaм секоја слабост притворност пресметливост изневера прости сам себе мера човечка љубов,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
69,изневера срце замре цел нема надокрај мил дух презре тело зашто гроза гнилост прашиште влечуга себе човек срами бара љубов друг напуштаме сами сети мера погоди лек штом докрај изневера значела закон век,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
70,уплав свет змиски мраз улица снег кров обвиснува мразулци смисли каже допрва капавица магла гризе утроба мрзнат бел дроб стега пранги роб зимски уплав прокоба,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
71,бран бранов зема различен облик бранов преправаат едни галат длан брег друг буцка јариња трети лади ветрило плискот распрснати бели пењи ова бран гулаб клупата парк која седи едни искачи наслон друг пруса моите нозе лек пристап согласни боа трепет крилца раменца клунчиња еј човече твоите нозе пења гулаб,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
72,пиперка прилепското пиперка слави купишта пазар има јаде салата тави туршија чува зима има жив лути благ човек наоѓа лек сол пипер крепеле снага пинџур нам убав век дојде есен своите чари низа пипер секој дом скрила чардаците красат рујни шар куќа невестица мил времиња стар создава убавина сил,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
