,pesna,year_from,year_to,song_name,zbirka_name,podzbirka_name
16,ѕвезди думам вие еднаш зборевте думам било залудно присетувам сивило свило споменот скрило думам полноќ раец чкртаа патот кираџиски коли штуркаа ѕвезди еднолично штурци глас моли тивнати боли ѕвездено небо мислев мој зборот тајна ѕуни залудно присетувам буни звук глуви струни паметам тиквешкиот говор колари пеши крај чкрипливи коли она тивко штуркање раец глас моли далечни боли,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
17,лаеле пците било кално сето наваса темничиштево пално крваво време сето гола измачена мрша чекан глави бабуњави кршат ииии задишени напред вјасаме даваме настрвени касаме,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
18,преображење нежно дели постелата сетам станува доболи биде тешко кажете пат натамошниот правете место потурнат човек секогаш друга рамка чека телото назначен нимб каде лежам грб тревата била разгазена зелен бор сино небо секогаш друга лулка чека телото заниша занесе приспие лулка гроб,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
19,резигнација чувствуваш оваа тага срцево стегнала ледно јасно победен едно бидеш сосема мирен бидеш докрајно мудар чекаш возбуда секаква навреда удар сака можеш имаш вера странични желби влечат некаде денес било вчера стега оваа тага магла шири гради сосем беспомошни ние бевме силни млади,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
20,крени гоце војвода доста трпел неправди чека гората пека полето нива мачни селани клетите робје зандани крени сину народен поведи народ поробен пролет пролетта наше полето мили селата радост челадта,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
21,обврска сфати сета сериозност оваа обврска посилна заемна знаеш досега ние задолжиле чуваме споменот друг минат сите површни оддалечувања дојде час враќање кон загубеното згрее душата макар малце изѕемнатиот грее рацете жив жар распретаната пепел,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
22,јаглен замижам расте подземноста безоки црни грижни старци исправуваат нивните чела строги брчки внесуваат лице ако стиснам посилно клепките црн карпи трупа надраснал поклопува крцкаво зглобува себе подземен рудник црна грутка шепоти можам горам,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
23,сенка оваа лека сенка преку патот неусетно падна проѕирна значи вистинска пресуда денот иако никој помислува паѓа преку душата никаква тежина неусетна нијанса студ значи потпис пресуда денот неа иде самрак па мрак,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
24,очовечување штом можеле помислат речат знам слободен здив гради ширно широки целиот свет загрнат роди човек роб биди ами роди роб роб биди кочо рацине брате,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
25,урна склопив десната дланка стискам јако цврсто својата пепел собрал грстот,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
26,многу години многу години најдов истата улица овој град зима голомразица смрзнат коловозот тротоарите чекор чекор многу години најдов истата улица заборавил куќа аголот заборавил неугледен бил нејзиниот влез сигурен дали случуваше вториот или третиот кат позлатените раскошни месечински полноќи истиот овој град паметам преминувам дланка грапавината ѕидот можам сторам многу години,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
27,свежина студено варило чешма леската златоврв жуберка водата дванаесет коритца камени едно друго претекува сонце просеано клепките ромор слухот бистер здив останало животна свежина отаде потекнува,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
28,кумановскиот превој скопско пченицата трае ржта молчи надгробна тага овде едно брановито море ширина плавна пучинска душата долу таговна млака овде дипли талас талас ко диплат шумни житја пеејќи пливај пливај пливај еј,1941,1945,КАМБАНИ,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
29,старата старата запира темната порта слуша страшливо обѕира чини некој подбива старата запира темната порта види рано ругузина свиткува сон оддалеку мртвите надвикува,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
30,промени цела ноќ врне цела ноќ сонот преобразува мојата мака будам чудам оваа тежина веднаш сеќавам маката добива своето старо име има причини сожалуваме капе наскоро може настапи разведрување,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
31,че гевара штом бунтот изобличи власта бунтовникот почести граба повторно изделила каста надежта обнова слаба бродат негде бунтовни чети глад жедост ден ноќ мачи шиба дождот андите клети страшно ураганот јачи бура измие снага наивен сети верба стара таму трга позната трага подемот че гевара презрел докрај привид лага ами смрт бара,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
32,пеперуга водиш сметка моите преданија сакаш знаеш кого обврзан свеста восприемањето светот загрижена својот углед убавина занима мојата семка која нажалост произлегува ниту имаш верба посебниот пристап кон виделото мракот можат ветат моите посебни агли посматрање уплашена својот углед убавина некаде извира порив спрема можеш сетиш копнеж свежината струја која бразда завлече спротивставуваш препалена угледот убавината сети длабината оние црни корења појат спокојна сенка лете шумолат гранките волјата ветрот при таков ужасен страв состои твоето сакање викам застануваш пеперуга исушено дрво,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
33,ана сpоменоt ана пенинgtон господарка поубава земја има негде случај потреба прибежиште утеха мојата залидана мисла носела своја судбина мислев појдеме заедно еднаш трескавец прилеп откаде увид моето детство пука поглед моето село секој носел своја судбина,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
34,заштита потешко младите отколку нам некако изгледале ние чекаме отпуст молиме разбирање нашите глупости допрва застанат ист штитат мера определила љубовта,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
35,пролет неусетно веков споменот дели пролетта снема штом младоста свена пролетта крајот споменот сели мирисот бозеј мишките жена,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
36,неизвесност ништо сигурно знаеме умот сече грубо нејасно разбира човекот вистинска љубов можеби откажување изгорот слачот дали сетиле очајно тестото сачот дали можеби сенката капка вода усни загорени дали најблиску свежината заморени дали овие мисли минат твојата глава дали доверам сила гордост слава,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
37,тема значи биле па лоша тема бил штом снема,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
38,шесто дете мајка кажа била шесто дете ли таела години можеби заради неа умреле пет дечиња можеби заради нејзиното раѓање умрела нејзината мајка знам баба била дреновци било дедо илија сакал својата единствена ќерка велел збирајте полози дечиња ви купам опинчиња мислел неа велел пејте дечиња врзувам снопјето биде весела нивата мислел радоста својата единствена ќерка било убавина родив мајка вели цепенков,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
39,струмиче еве развијат бавча струмичињата наше викаме хризантемите набабрува споро жолтиот напон нивниот цут стиснато детско раче мое струмиче пречека треперлива мисла овој човек зачекорил кон староста откри убавината твоето чело мекиот повев влакненца двете слепоочници исправаш самосвесна става меки жолти реси чудна чистота оцртува твојот лик прозрачниот воздух есента немам право можам допрам чистата надраснала минаа убавите денови оваа есен многу засакав беспомошен задржам макар привид среќа залудно вети снема моите тажни песни шумоли есента вене сета моите жили,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
40,вера веро нашата младост стори направи едни ситни праматари други сити берокуќници добивници прст мрднат трети маченици твојот збор шепотат меѓу себе гробовите оние млади луѓе деца еднаш положија,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
41,залез оваа болка величествен залез љубовта руменило запад летна приквечер неусетно скипнува раскошниот прелив боите кинат нежните жилки жалот,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
42,дојдов минеле двата ние црвен облак небо запрел прва сенка поле паѓа мирно долу река дише тивко тивко тивја патот дална моја сетив чуден мрачен мир дава тивка знае дојдов минеле двата ние,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
43,татко ние немаме помош знаеме слаб јаден зборуј зборуј зборуј татко зборот даден мисли ние прости себе правиме важни татко зборуј свети твоите зборови тажни има светов некоја точка смисла сети заедно бараме ништо друго вети спокоен биди нашата љубов подбив трајно штити ние среќни татко па биди среќен,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
44,приспивна ли гушне рацете мали златна коса саноќ гали сребрена сон пее надвор ветре дува месечина грее надвор лисје шуми ројот ѕвезден бега сакам многу мој мој надвор роса роси зокумон спие спи спи сонот убав нека,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
45,колумбо видов првпат земја зори мечтаната та очиве пазат прв одблесок сини дални гори морничавост бранови лазат ваму ребрест веслата фатот водеше бури сразат убав неизвесност патот тажно враќањето назад крајот потажен бидел мреам земјо моја робјаш гонет простор жеден идел темнило споменот тоне знам дали видел или сонил соне,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
46,учители мои учители ви благодарам вас бил ништо јавува страв ве надминувам можам ви оддадам почит должен вие бевте сврзани цели успеси сосем сигурно постигнуваат гледав голема височина неспособен приземниот,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
47,патник суров нервчик еве гаснам божем газам мраморна плоча црнице збогум подгрбена мајко надживе својот скрбен син вие збогум петрински лозја претчувство ново трпко вино вие штири кибарни куќи кои млачно мусандрите дишат баздриѓани туѓ меѓу вас бил живеел хмурна меланхолија ве тревожев ко патник полноќ застанува портите клука гоневте рамнодушни злобни гробјето ваши гонат суров гроб вземи туѓ притеснет бидам дур дојде едно ново племе сака прослаува,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
48,врати кон порив благото тело кон врати значи кон изневера против неа ноќеска сон крена глас бившата изгора најаве предјавува своите права силата идната затоа сам чинам ништожен,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
49,мртовците мртовците отсутни населени нашиот сон ним предел поудобно отколку нам ноќе сами беспомошни доаѓаат своето знаеш дали подобро упатуваат збор или молчат сеедно укажуваат твоја кривица плаќаш врзан сите страни бдеењето сонот споменот тешко човече можеш спасиш ниту заминатите преку,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
50,утро утрински посетители паркот сте чудни луѓе вие ви недостасува ах уловам извивот пајажинана ах фатам трепетот сонцето овој лист ах предусетам летот белата пеперуга утрински посетители паркот нели исто помислуваме,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
51,грешни жени сpоред тиквешкиоt зборник xv век убави жени средна коа убави тешти неповенати сосем отворени згрешиле зетовите небо влез тесната широката врата вредат сите добрини сториле добри бидат изложени поруга зашто долу земјата воздржале поривот расцутувала нагло сладосно еднаш сета отворена нивната снага,1941,1945,НОЌНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
52,молитва девојче занесен молам мртвите вечери знâт слатка шедбата далеку темен пат болен молам ликот сништа вкрал веселба јасна веселба јасна ил црна мака дал ил црна мака ѕуни музика бескраен шир место влегува некаков смрзнат безвучен мир губиш печална зашто угасна љубов крвав свет наутро болен сон буди гарванско јато стрвен лет,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
53,рано испративме туѓи градишта мал малечок ако рече одам велевме пререче ништо отиде знаеш било мајка перам твојата преслека прстиве спростирам твојата бела кошула погалам,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
54,ој разбуди росо девојче погледаш долу полено поле раззеленето полето бели сватови коњи виловни разиграле сватовска запеале ој та поле широко поле широко раззеленето ој туку сино езеро сино езеро разлелеано ој та бели сватови ој туку бели бранови ој та сватовска ој туку жалосна шуми езеро играј езеро летај жгалебче белокрилесто летај долетај затоплам бели гради,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
55,дедо коне првото бугарцко ѓурултијата забраа дедо конета град апцана негов лут збор окарал ѓоа мајка управијата работа стана чини пустава домаќинка оди бара робува пуштија зборнавме зборнавме проштавање вати кутра опинците собува дунавке рече моето виде времињава лоши гробот зинат земи барем опинциве одат вира носи дома децата нека кинат помолчев помолчев стутулено смилосано чело кладов торба опинците кинисав полека село,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
56,работ нам таман молиме аман зема спас гаси спаси некаков лек зар има зад неодгатната рима,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
57,починка есенва мирна просветлена сета човек сака негде далеку шета убавино заморуваш минам кое возбуда мами има такви места каде сами убавино заморуваш смирноста мудра страсноста глупа седнам паркот некоја клупа убавино заморуваш долго седам цигара вечерта иде чекам убавино заморуваш,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
58,жената жената дава димензија својата мекост цврстина својата мазност својот свилен допир пофин допирот нејзината свилена облека своите брановити движења помисли човекот исполнет смисла гушка бескрајот,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
59,меѓу дрвјата запрел вкопан вкочанет корења пуштил надолу вземи растат барајќи влага поарно движиш зајде слухот шум безбројни лисја прават простор сенка птиците пеат поарно здоговараш ветрот раскошна симфонија најарно чекориш нарушиш сојузот дрвјата,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
60,потстанар понекогаш излегувам спалната туку некој силно чепне рамото невнимателен минувач полека иде свикам веднаш текнува невидлив па затоа заправо сигурен дали воопшто има сепак добро чувствувам помислувам оној допир клучната коска,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
61,чешмите чешми милост гласот корита гранит или мрамор патник наоѓал спасот откине жедост замор прероден седнел ладот почека жештината спласне лебец подзалаже гладот пиперпатлиџан касне тука багрем или круша мисла учи умот чешма има најпосле довел дома друмот често сон слуша мраморот чешма шумот,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
62,сношти жално темнина јаор дрво шумеше легнав сам заспав сони чуден сон сони темна магла маглата два сокла крилје бисер рони кажи мајко стара мајко каков показ тешка коба судна мака коби сину твојот сон темна магла темен зандан два сокла два брата дробен бисер ситен синџир,1941,1945,РАЗДЕЛБА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
63,обнова отворете прозорци oтворете врати влезе свеж воздух доведете млада мајка доведете машко дете нека крене раце нека прошета соба соба сева куќа влезе свеж воздух секој зачмајан агол,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
64,молитва сон високи брези предели зрачни клепкиве слези приказни зачни веѓа веѓа збор слуша премости меѓа раздвоена часови цели извиди денот дели зарасне всоне високи брези предели слачни клепкиве влези умора начни,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
65,излет ракијата чешмата лади гравот грнето крчка збираат ручек старимлади куче детенце трчка поседнати круг мека трева ѕингараат лажици слачна пареата тенџере крева виното закачките зачна после секој сенката бега џагорот слатка дремка тивна квечерината враќање стега дружината живна сето минато тајна судбината нивна,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
66,кале коgа gо ѕидаше калеtо варош марко собра gолема анgарија мажи жени мало gолемо pлеtвар варош pодаваа камен седумдесеt деца pелени изумреа цицање народна леgенда виши моето камено кале ведриот ден јаки ѕидишта вити кули сокол раскрилил стрмна спила рамнината разгледува открај вкрај бев роден направам ова кале штит закана лошотијата судбина бев повикан знам тука израсне тврдина изникнува бор стрмно место наспротив ветрот тука пречека злото превари неговиот наум стапи понатаму затоа собрав мало големо мажи жени пуздер плева продолжува знае неговите патишта врзав синџири нивните раце ами бел камен подаваат плетвара вароша тече бистра вода белиот камен бразда мозолести дланки светка сонцето можел сакав гледам капнуваат раце криват лица напор усни пукаат жед можел сакав слушам тешки мајчински колнења пискотат децата рулче пусти стрништа изгорот подавајќи рачиња боска најдат зашто имав тврда коба правам крепост злото еве виши камено кале ведриот ден раскрилен сокол врела карпа бодри крилје паѓа полека ноќта белите кули покрива пласје темнина гаснат виделца мазгалките фаќа штама папсува мојата сила чмае гине тоне полека земи немало ништо наоколу никогаш направил ништо ближи сонот стапки чакал мине последните плотови свеста пушти надвор горчливото сомнение остави сам грев ближи мракот безимена врволица мало големо машко женско пуздер плева продолжува тешки камни врз мозолести дланки носи своите клетви гледал гинеме марко крале ние гиневме слушал пискаат нашите дечиња нашите пилци коса крене ние слушавме проклета твојата вистина марко крале доведе крајот последната желба нашиот отчај исцрпе бунар летен пек пискотат мртвите младенци улав сон укор тажни ангелчиња сам останувам беспомошен сопствениот грев насетувам имало некоја друга пуста правда освен мојата израмнувало приливите меѓу доброто злото матна бистра река стават бранови море успокојува оддалеку наслушувам неминовниот пристап лошотијата непредвидливи безбројни нејзините патеки нејзините богази браздите водат ниту задржи моето бело кале неа задржи принуди урне горда замисла,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
67,травник родната куќа иво андриќ целиот овој град реката планините сели приказна измислен штом помислам нереално заправо било измислено она детство прикажуваат овде,1941,1945,ЗАКОПНА ПЕСНА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
